,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Games,,Def Interceptions,,,,,Fumbles,,,,,Unnamed: 17_level_0,Tackles,,,,,Unnamed: 23_level_0,Year
,Rk,Player,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,
1050,1013,Mekhi Wingo,DET,21,DL,11,0,0,0,0,0,0,0,0,0,0,0,0.0,9,1,8,0,1,0,2024
1051,1014,Azeez Al-Shaair,HOU,27,LB,10,10,0,0,0,0,4,2,0,0,0,0,2.0,68,45,23,7,7,0,2024
1052,1015,Ben Brown,NWE,26,C,10,10,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,2024
1053,1016,Derek Carr,NOR,33,QB,10,10,0,0,0,0,0,0,3,3,-5,0,0.0,0,0,0,0,0,0,2024
1054,1017,Alohi Gilman,LAC,27,S,10,10,1,18,0,18,4,0,0,0,0,0,1.0,47,31,16,1,0,0,2024
1055,1018,Alex Highsmith,PIT,27,LB,10,10,0,0,0,0,2,1,0,0,0,0,6.0,38,24,14,9,13,0,2024
1056,1019,Daniel Jones,NYG,27,QB,10,10,0,0,0,0,0,0,4,1,0,0,0.0,0,0,0,0,0,0,2024
1057,1020,Trevor Lawrence,JAX,25,QB,10,10,0,0,0,0,0,0,3,1,0,0,0.0,0,0,0,0,0,0,2024
1058,1021,Ivan Pace,MIN,24,LB,10,10,0,0,0,0,0,0,0,1,36,1,3.0,62,31,31,6,6,0,2024
1059,1022,Juan Thornhill,CLE,29,S,10,10,0,0,0,0,2,0,0,0,0,0,0.0,47,29,18,1,1,0,2024
1060,1023,Jimmie Ward,HOU,33,S,10,10,2,67,1,65,4,0,0,0,0,0,0.0,48,32,16,5,0,0,2024
1061,1024,Russell Wilson,PIT,36,QB,10,10,0,0,0,0,0,0,5,2,-6,0,0.0,0,0,0,0,0,0,2024
1062,1025,Gabriel Davis,JAX,25,WR,10,9,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,2024
1063,1026,Gardner Minshew II,LVR,28,QB,10,9,0,0,0,0,0,0,6,1,-13,0,0.0,0,0,0,0,0,0,2024
1064,1027,Jakorian Bennett,LVR,24,CB,10,7,0,0,0,0,8,0,0,0,0,0,0.0,26,15,11,0,0,0,2024
1065,1028,Justin Fields,PIT,25,QB,10,6,0,0,0,0,0,0,6,3,-22,0,0.0,0,0,0,0,0,0,2024
1066,1029,Josh Jobe,SEA,26,CB,10,6,1,33,0,33,7,0,0,0,0,0,0.0,37,29,8,0,0,0,2024
1067,1030,Malcolm Rodriguez,DET,25,LB,10,6,0,0,0,0,1,0,0,1,0,0,2.0,43,27,16,2,2,0,2024
1068,1031,Ugo Amadi,NOR,27,S,10,5,0,0,0,0,7,0,0,0,0,0,2.0,58,45,13,5,2,0,2024
1069,1032,Jack Gibbens,TEN,26,LB,10,5,0,0,0,0,0,0,0,0,0,0,0.5,44,22,22,2,1,0,2024
1070,1033,James Smith-Williams,ATL,27,DL,10,5,0,0,0,0,0,0,0,0,0,0,1.0,24,12,12,7,2,0,2024
1071,1034,Maason Smith,JAX,22,DT,10,4,0,0,0,0,2,0,0,0,0,0,3.0,16,9,7,3,4,0,2024
1072,1035,Dawuane Smoot,BUF,29,DE,10,4,0,0,0,0,1,2,0,0,0,0,1.5,16,12,4,5,4,0,2024
1073,1036,Sione Takitaki,NWE,29,LB,10,4,0,0,0,0,0,0,0,0,0,0,0.0,20,6,14,0,0,0,2024
1074,1037,Tre'Davious White,2TM,29,DB,10,4,0,0,0,0,5,0,0,0,0,0,0.0,21,15,6,0,0,0,2024
1075,1037,Tre'Davious White,LAR,29,DB,4,4,0,0,0,0,2,0,0,0,0,0,0.0,12,9,3,0,0,0,2024
1076,1037,Tre'Davious White,BAL,29,CB,6,0,0,0,0,0,3,0,0,0,0,0,0.0,9,6,3,0,0,0,2024
1077,1038,Ryan Miller,TAM,24,WR,10,3,0,0,0,0,0,0,0,0,0,0,0.0,6,4,2,0,0,0,2024
1078,1039,Denico Autry,HOU,34,DE,10,2,0,0,0,0,3,0,0,0,0,0,3.0,13,8,5,3,6,0,2024
1079,1040,DeWayne Carter,BUF,24,DT,10,2,0,0,0,0,1,0,0,0,0,0,0.0,9,8,1,4,2,0,2024
1080,1041,D'Onta Foreman,CLE,28,RB,10,2,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0,0,0,2024
1081,1042,Jesse Luketa,ARI,25,OLB,10,2,0,0,0,0,0,1,0,0,0,0,3.0,21,12,9,4,4,0,2024
1082,1043,Ryan Flournoy,DAL,25,WR,10,1,0,0,0,0,0,0,1,0,0,0,0.0,2,2,0,0,0,0,2024
1083,1044,Ka'dar Hollman,2TM,30,CB,10,1,0,0,0,0,2,0,0,0,0,0,0.0,13,11,2,0,0,0,2024
1084,1044,Ka'dar Hollman,BAL,30,CB,3,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,2024
1085,1044,Ka'dar Hollman,HOU,30,CB,7,1,0,0,0,0,2,0,0,0,0,0,0.0,12,11,1,0,0,0,2024
1086,1045,Marshawn Kneeland,DAL,23,DE,10,1,0,0,0,0,1,0,0,1,0,0,0.0,14,9,5,2,3,0,2024
1087,1046,Michael Pierce,BAL,32,NT,10,1,0,0,0,0,1,0,0,0,0,0,2.0,19,6,13,1,4,0,2024
1088,1047,Janarius Robinson,LVR,25,DE,10,1,0,0,0,0,1,0,0,0,0,0,0.5,5,2,3,0,2,0,2024
1089,1048,Montravius Adams,PIT,29,DT,10,0,0,0,0,0,0,0,0,0,0,0,1.0,12,8,4,2,1,0,2024
1090,1049,Levelle Bailey,DEN,24,LB,10,0,0,0,0,0,0,0,0,0,0,0,0.0,5,1,4,0,0,0,2024
1091,1050,Tatum Bethune,SFO,23,LB,10,0,0,0,0,0,0,0,0,2,0,0,0.0,4,1,3,0,0,0,2024
1092,1051,Beau Brade,BAL,22,S,10,0,0,0,0,0,0,0,0,0,0,0,0.0,3,1,2,0,0,0,2024
1093,1052,Sydney Brown,PHI,24,S,10,0,0,0,0,0,1,1,0,0,0,0,0.0,6,6,0,0,0,0,2024
1094,1053,Myles Bryant,HOU,26,CB,10,0,0,0,0,0,0,0,0,0,0,0,0.0,10,9,1,0,0,0,2024
1095,1054,Junior Colson,LAC,22,LB,10,0,0,0,0,0,1,0,0,0,0,0,0.0,28,15,13,0,1,0,2024
1096,1055,Evan Deckers,TAM,25,LS,10,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,2024
1097,1056,AJ Finley,LAC,23,S,10,0,0,0,0,0,0,0,0,0,0,0,0.0,10,6,4,0,0,0,2024
1098,1057,Tomon Fox,NYG,26,OLB,10,0,0,0,0,0,0,0,0,0,0,0,1.0,12,5,7,1,3,0,2024
1099,1058,Ta'Quon Graham,ATL,26,DL,10,0,0,0,0,0,0,0,0,0,0,0,0.0,12,6,6,0,1,0,2024
1100,1059,Yetur Gross-Matos,SFO,26,DL,10,0,0,0,0,0,0,0,0,0,0,0,4.0,19,14,5,6,7,0,2024
1101,1060,Travis Homer,CHI,26,RB,10,0,0,0,0,0,0,0,0,0,0,0,0.0,6,3,3,0,0,0,2024
1102,1061,Tanner Hudson,CIN,30,TE,10,0,0,0,0,0,0,0,1,1,0,0,0.0,4,4,0,0,0,0,2024
1103,1062,DJ Ivey,CIN,24,CB,10,0,0,0,0,0,1,0,0,0,0,0,0.0,3,3,0,0,0,0,2024
1104,1063,D'Marco Jackson,NOR,26,LB,10,0,0,0,0,0,0,0,0,0,0,0,0.0,14,8,6,0,0,0,2024
1105,1064,Eric Johnson,NWE,26,DT,10,0,0,0,0,0,0,0,0,0,0,0,0.0,13,2,11,0,0,0,2024
1106,1065,Sam Kamara,CLE,27,DE,10,0,0,0,0,0,0,0,0,0,0,0,0.0,9,5,4,0,0,0,2024
1107,1066,Isaiah Land,IND,24,DE,10,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,1,1,0,2024
1108,1067,Jacob Martin,CHI,29,DL,10,0,0,0,0,0,1,0,0,0,0,0,3.0,15,9,6,3,5,0,2024
1109,1068,Tyler Matakevich,PIT,32,LB,10,0,0,0,0,0,0,0,0,0,0,0,0.0,4,4,0,0,0,0,2024
1110,1069,Brandon McManus,GNB,33,K,10,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,2024
1111,1070,Jordan Mims,NOR,25,RB,10,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,2,0,0,0,2024
1112,1071,Tarvarius Moore,CHI,28,S,10,0,0,0,0,0,0,0,0,0,0,0,0.0,7,7,0,0,0,0,2024
1113,1072,Robert Rochell,GNB,26,CB,10,0,0,0,0,0,0,0,0,1,0,0,0.0,2,2,0,0,0,0,2024
1114,1073,Tyler Scott,CHI,23,WR,10,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,2024
1115,1074,Keith Taylor,KAN,26,CB,10,0,0,0,0,0,0,0,0,0,0,0,0.0,3,1,2,0,0,0,2024
1116,1075,Channing Tindall,MIA,24,LB,10,0,0,0,0,0,0,0,0,0,0,0,0.0,5,4,1,0,0,0,2024
1117,1076,Sam Webb,LVR,26,CB,10,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,2024
1118,1077,Alex Anzalone,DET,30,LB,9,9,0,0,0,0,4,0,0,0,0,0,1.0,56,40,16,7,4,0,2024
1119,1078,Steve Avila,LAR,25,OL,9,9,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,2024
1120,1079,Evan Engram,JAX,30,TE,9,9,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,2024
1121,1080,Dallas Goedert,PHI,29,TE,9,9,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,2024
1122,1081,Connor Williams,SEA,27,C,9,9,0,0,0,0,0,0,2,0,-39,0,0.0,0,0,0,0,0,0,2024
1123,1082,Antoine Winfield Jr.,TAM,26,S,9,9,0,0,0,0,3,0,0,1,58,1,2.0,60,34,26,2,4,0,2024
1124,1083,Marte Mapu,NWE,25,S,9,8,1,6,0,6,6,3,0,0,0,0,0.5,44,22,22,0,1,0,2024
1125,1084,Jalen Mills,NYJ,30,S,9,8,1,0,0,0,6,1,0,0,0,0,0.0,44,17,27,1,0,0,2024
1126,1085,Marshon Lattimore,2TM,28,CB,9,9,0,0,0,0,5,0,0,0,0,0,0.0,34,25,9,0,0,0,2024
1127,1085,Marshon Lattimore,NOR,28,CB,7,7,0,0,0,0,2,0,0,0,0,0,0.0,30,22,8,0,0,0,2024
1128,1085,Marshon Lattimore,WAS,28,CB,2,2,0,0,0,0,3,0,0,0,0,0,0.0,4,3,1,0,0,0,2024
1129,1086,Charles Harris,CAR,29,OLB,9,6,0,0,0,0,0,0,0,0,0,0,3.0,21,15,6,4,7,0,2024
1130,1087,Mac Jones,JAX,26,QB,9,6,0,0,0,0,0,0,2,1,-1,0,0.0,0,0,0,0,0,0,2024
1131,1088,Jerome Baker,2TM,28,LB,9,8,0,0,0,0,3,1,0,1,0,0,2.0,60,33,27,2,3,0,2024
1132,1088,Jerome Baker,SEA,28,LB,5,5,0,0,0,0,2,1,0,1,0,0,1.0,37,21,16,2,1,0,2024
1133,1088,Jerome Baker,TEN,28,LB,4,3,0,0,0,0,1,0,0,0,0,0,1.0,23,12,11,0,2,0,2024
1134,1089,Jaylon Carlies,IND,23,LB,9,5,0,0,0,0,1,0,0,0,0,0,1.0,32,20,12,2,1,0,2024
1135,1090,Jonathan Mingo,CAR,23,WR,9,5,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,2024
1136,1091,Tyus Bowser,2TM,29,OLB,9,5,0,0,0,0,0,0,0,0,0,0,0.0,11,6,5,0,0,0,2024
1137,1091,Tyus Bowser,SEA,29,OLB,2,1,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,2024
1138,1091,Tyus Bowser,MIA,29,OLB,7,4,0,0,0,0,0,0,0,0,0,0,0.0,10,5,5,0,0,0,2024
1139,1092,Eddie Jackson,BAL,31,FS,9,4,0,0,0,0,1,0,0,0,0,0,0.0,30,18,12,1,1,0,2024
1140,1093,Tyquan Lewis,IND,29,DE,9,4,0,0,0,0,0,1,0,0,0,0,1.5,22,12,10,2,4,0,2024
1141,1094,Raekwon McMillan,NWE,28,LB,9,4,0,0,0,0,1,0,0,0,0,0,0.0,45,25,20,1,0,0,2024
1142,1095,Nick Scott,CAR,29,S,9,4,0,0,0,0,2,0,0,0,0,0,0.0,30,16,14,0,0,0,2024
1143,1096,Nick Thurman,CAR,29,DT,9,4,0,0,0,0,0,0,0,0,0,0,0.0,19,6,13,1,0,0,2024
1144,1097,Zacch Pickens,CHI,24,DL,9,3,0,0,0,0,0,0,0,0,0,0,1.0,19,8,11,1,2,0,2024
1145,1098,Curtis Jacobs,NWE,22,LB,9,2,0,0,0,0,0,0,0,0,0,0,0.0,4,2,2,0,0,0,2024
1146,1099,D'Angelo Ross,HOU,28,CB,9,2,0,0,0,0,0,0,0,0,0,0,0.0,13,10,3,0,0,0,2024
1147,1100,Malachi Corley,NYJ,22,WR,9,1,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,2024
1148,1101,Damarri Mathis,DEN,25,CB,9,1,0,0,0,0,1,0,0,0,0,0,0.0,3,1,2,0,0,0,2024
1149,1102,Bryce Oliver,TEN,24,WR,9,1,0,0,0,0,0,0,0,0,0,0,0.0,5,4,1,0,0,0,2024
1150,1103,Nehemiah Pritchett,SEA,23,CB,9,1,0,0,0,0,1,0,0,0,0,0,0.0,7,4,3,0,0,0,2024
1151,1104,Haason Reddick,NYJ,30,LB,9,1,0,0,0,0,1,0,0,0,0,0,0.5,11,8,3,2,2,0,2024
1152,1105,Ben Skowronek,PIT,27,WR,9,1,0,0,0,0,0,0,0,2,0,0,0.0,5,2,3,0,0,0,2024
1153,1106,Tre Avery,TEN,27,CB,9,0,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0,0,0,2024
1154,1107,Markquese Bell,DAL,25,S,9,0,0,0,0,0,0,0,0,0,0,0,0.0,6,5,1,0,0,0,2024
1155,1108,Cole Christiansen,KAN,27,LB,9,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,2024
1156,1109,Jamin Davis,2TM,26,LB,9,0,0,0,0,0,0,0,0,0,0,0,1.0,18,12,6,2,1,0,2024
1157,1109,Jamin Davis,WAS,26,DE,5,0,0,0,0,0,0,0,0,0,0,0,0.0,13,8,5,1,0,0,2024
1158,1109,Jamin Davis,MIN,26,LB,4,0,0,0,0,0,0,0,0,0,0,0,1.0,5,4,1,1,1,0,2024
1159,1110,Darrick Forrest,WAS,25,S,9,0,0,0,0,0,0,0,0,0,0,0,0.0,10,5,5,0,0,0,2024
1160,1111,Sam Franklin,CAR,28,S,9,0,0,0,0,0,0,0,0,0,0,0,0.0,8,5,3,0,0,0,2024
1161,1112,Graham Gano,NYG,37,K,9,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,2024
1162,1113,Cam Gill,CAR,27,OLB,9,0,0,0,0,0,0,0,0,0,0,0,0.0,17,5,12,0,3,0,2024
1163,1114,Ronnie Harrison,IND,27,S,9,0,0,0,0,0,0,1,0,0,0,0,0.0,2,2,0,0,0,0,2024
1164,1115,Kurt Hinish,HOU,25,DT,9,0,0,0,0,0,0,0,0,0,0,0,0.0,10,4,6,2,0,0,2024
1165,1116,Desjuan Johnson,LAR,25,DE,9,0,0,0,0,0,0,0,0,0,0,0,0.0,7,1,6,0,0,0,2024
1166,1117,Dylan Laube,LVR,25,RB,9,0,0,0,0,0,0,0,1,0,0,0,0.0,3,1,2,0,0,0,2024
1167,1118,Deane Leonard,LAC,25,DB,9,0,0,0,0,0,3,0,0,0,0,0,0.0,7,5,2,1,0,0,2024
1168,1119,Cameron McGrone,IND,24,LB,9,0,0,0,0,0,0,0,0,0,0,0,0.0,6,4,2,0,0,0,2024
1169,1120,Deantre Prince,JAX,24,CB,9,0,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,2024
1170,1121,Shaquille Quarterman,LAC,27,LB,9,0,0,0,0,0,0,0,0,1,0,0,0.0,6,5,1,0,0,0,2024
1171,1122,Jalen Reeves-Maybin,DET,29,LB,9,0,0,0,0,0,0,1,0,0,0,0,0.0,13,9,4,0,0,0,2024
1172,1123,Noah Sewell,CHI,22,LB,9,0,0,0,0,0,0,1,0,0,0,0,0.0,4,3,1,0,0,0,2024
1173,1124,Keidron Smith,DEN,25,DB,9,0,0,0,0,0,0,0,0,0,0,0,0.0,7,4,3,0,0,0,2024
1174,1125,Kimani Vidal,LAC,23,RB,9,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,2024
1175,1126,K'Von Wallace,SEA,27,S,9,0,0,0,0,0,0,1,0,0,0,0,0.0,15,9,6,0,0,0,2024
1176,1127,Brayden Willis,SFO,25,TE,9,0,0,0,0,0,0,0,0,0,0,0,0.0,3,1,2,0,0,0,2024
1177,1128,Mitch Wishnowsky,SFO,32,P,9,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,2024
1178,1129,Julius Wood,TEN,23,S,9,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,2024
1179,1130,Andrew Billings,CHI,29,DL,8,8,0,0,0,0,0,1,0,0,0,0,1.0,13,9,4,2,3,0,2024
1180,1131,Nick Chubb,CLE,29,RB,8,8,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,2024
1181,1132,Lloyd Cushenberry III,TEN,27,C,8,8,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,2024
1182,1133,Drew Dalman,ATL,26,OL,8,8,0,0,0,0,0,0,1,2,-6,0,0.0,0,0,0,0,0,0,2024
1183,1134,Quandre Diggs,TEN,31,FS,8,8,0,0,0,0,0,0,0,0,0,0,0.0,42,35,7,0,0,0,2024
1184,1135,Jordan Fuller,CAR,26,S,8,8,0,0,0,0,1,1,0,0,0,0,0.0,46,27,19,0,0,0,2024
1185,1136,Taysom Hill,NOR,34,TE,8,8,0,0,0,0,0,1,1,0,0,0,0.0,1,1,0,1,0,0,2024
1186,1137,Austin Jackson,MIA,25,OL,8,8,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,2024
1187,1138,Chris Olave,NOR,24,WR,8,8,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,2024
1188,1139,Jeremiah Owusu-Koramoah,CLE,25,LB,8,8,1,0,0,0,3,1,0,0,0,0,3.0,61,39,22,10,4,0,2024
1189,1140,Dak Prescott,DAL,31,QB,8,8,0,0,0,0,0,0,4,2,0,0,0.0,0,0,0,0,0,0,2024
1190,1141,Zack Moss,CIN,27,RB,8,6,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0,0,0,2024
1191,1142,Aidan O'Connell,LVR,26,QB,8,6,0,0,0,0,0,0,2,0,-6,0,0.0,0,0,0,0,0,0,2024
1192,1143,Daryl Worley,TEN,29,CB,8,6,1,0,0,0,2,0,0,0,0,0,0.0,45,25,20,0,0,0,2024
1193,1144,Jacoby Brissett,NWE,32,QB,8,5,0,0,0,0,0,0,4,2,0,0,0.0,0,0,0,0,0,0,2024
1194,1145,Tucker Fisk,LAC,25,TE,8,5,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,2024
1195,1146,Zamir White,LVR,25,RB,8,5,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,2024
1196,1147,Dane Jackson,CAR,28,CB,8,3,0,0,0,0,1,0,0,0,0,0,0.0,22,15,7,1,0,0,2024
1197,1148,Alex Austin,NWE,23,CB,8,2,0,0,0,0,4,0,0,0,0,0,0.0,8,7,1,0,0,0,2024
1198,1149,Simi Fehoko,LAC,27,WR,8,2,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,2024
1199,1150,Maurice Hurst Jr.,CLE,29,DT,8,2,0,0,0,0,0,0,0,0,0,0,0.5,16,9,7,4,1,0,2024
1200,1151,Shemar Jean-Charles,NOR,26,DB,8,2,1,0,0,0,2,0,0,0,0,0,0.0,13,5,8,0,0,0,2024
1201,1152,Al-Quadin Muhammad,DET,29,DL,8,2,0,0,0,0,1,0,0,0,0,0,2.0,9,7,2,3,4,0,2024
1202,1153,Jalen Reagor,LAC,25,WR,8,2,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,2024
1203,1154,Cameron Sutton,PIT,29,CB,8,2,0,0,0,0,3,0,0,0,0,0,0.0,9,4,5,0,0,0,2024
1204,1155,Geoff Swaim,CLE,31,TE,8,2,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,2024
1205,1156,Tanner Conner,MIA,26,TE,8,1,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0,0,0,2024
1206,1157,Caleb Farley,CAR,26,CB,8,1,0,0,0,0,0,0,0,0,0,0,0.0,13,7,6,0,0,0,2024
1207,1158,Kevin Givens,SFO,27,DL,8,1,0,0,0,0,0,0,0,0,0,0,3.5,11,6,5,2,6,0,2024
1208,1159,Jaylon Jones,CHI,27,DB,8,1,0,0,0,0,2,0,0,0,0,0,0.0,15,13,2,0,0,0,2024
1209,1160,Jordan Magee,WAS,23,LB,8,1,0,0,0,0,0,0,0,0,0,0,0.0,9,7,2,0,0,0,2024
1210,1161,Kenny Yeboah,NYJ,26,TE,8,1,0,0,0,0,0,0,0,0,0,0,0.0,4,1,3,0,0,0,2024
1211,1162,Natrone Brooks,ATL,25,CB,8,0,0,0,0,0,1,0,0,0,0,0,0.0,5,4,1,0,1,0,2024
1212,1163,Trevor Denbow,IND,26,S,8,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,2024
1213,1164,Akayleb Evans,2TM,25,CB,8,0,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,2024
1214,1164,Akayleb Evans,MIN,25,CB,7,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,2024
1215,1164,Akayleb Evans,CAR,25,CB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,2024
1216,1165,Jaylan Ford,NOR,23,LB,8,0,0,0,0,0,0,0,0,0,0,0,0.0,4,2,2,0,0,0,2024
1217,1166,Trenton Gill,TAM,25,P,8,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,2024
1218,1167,Tashaun Gipson,SFO,34,S,8,0,0,0,0,0,1,0,0,0,0,0,0.0,3,2,1,0,0,0,2024
1219,1168,Art Green,NYG,24,CB,8,0,0,0,0,0,0,1,0,0,0,0,0.0,7,5,2,0,0,0,2024
1220,1169,Justin Hardee,TEN,30,CB,8,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,2024
1221,1170,Demone Harris,ATL,29,DL,8,0,0,0,0,0,1,0,0,0,0,0,0.0,10,3,7,1,1,0,2024
1222,1171,Jamal Hill,HOU,23,LB,8,0,0,0,0,0,0,0,0,0,0,0,0.0,4,2,2,0,0,0,2024
1223,1172,James Houston,DET,26,LB,8,0,0,0,0,0,0,0,0,0,0,0,1.0,8,5,3,1,2,0,2024
1224,1173,Anthony Johnson,NYG,25,S,8,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,2024
1225,1174,Cedric Johnson,CIN,22,DE,8,0,0,0,0,0,0,0,0,0,0,0,1.0,6,4,2,1,3,0,2024
1226,1175,Collin Johnson,CHI,27,WR,8,0,0,0,0,0,0,0,0,0,0,0,0.0,4,2,2,0,0,0,2024
1227,1176,Charlie Jones,CIN,26,WR,8,0,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,2024
1228,1177,Kitan Oladapo,GNB,24,S,8,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,2,0,0,0,2024
1229,1178,Jordan Phillips,2TM,32,DT,8,0,1,2,0,2,1,0,0,0,0,0,0.0,6,4,2,0,2,0,2024
1230,1178,Jordan Phillips,DAL,32,DT,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,1,0,2024
1231,1178,Jordan Phillips,BUF,32,DT,6,0,1,2,0,2,1,0,0,0,0,0,0.0,5,4,1,0,1,0,2024
1232,1179,Brandon Pili,MIA,25,DT,8,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,2024
1233,1180,James Proche,CLE,28,WR,8,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,2024
1234,1181,Ennis Rakestraw,DET,22,CB,8,0,0,0,0,0,0,0,0,0,0,0,0.0,6,4,2,0,0,0,2024
1235,1182,Zeke Turner,DET,28,LB,8,0,0,0,0,0,0,0,0,0,0,0,0.5,12,7,5,0,3,0,2024
1236,1183,Devontez Walker,BAL,23,WR,8,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,2024
1237,1184,Tyrus Wheat,DAL,25,DE,8,0,0,0,0,0,0,0,0,0,0,0,0.5,14,6,8,1,1,0,2024
1238,1185,Jeff Wilson,MIA,29,RB,8,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,2024
1239,1186,Paulson Adebo,NOR,25,CB,7,7,3,68,0,47,10,0,0,0,0,0,0.0,52,43,9,1,1,0,2024
1240,1187,Jaire Alexander,GNB,27,CB,7,7,2,52,1,35,7,0,0,1,0,0,0.0,16,15,1,0,0,0,2024
1241,1188,Chris Godwin,TAM,28,WR,7,7,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,2024
1242,1189,Sheldon Rankins,CIN,30,DT,7,7,0,0,0,0,0,0,0,0,0,0,1.0,18,10,8,1,1,0,2024
1243,1190,Marquez Valdes-Scantling,NOR,30,WR,7,7,0,0,0,0,0,0,0,1,1,0,0.0,0,0,0,0,0,0,2024
1244,1191,Deshaun Watson,CLE,29,QB,7,7,0,0,0,0,0,0,5,1,-8,0,0.0,0,0,0,0,0,0,2024
1245,1192,D.J. Wonnum,CAR,27,OLB,7,7,0,0,0,0,1,1,0,0,0,0,4.0,32,17,15,4,6,0,2024
1246,1193,Jonathan Allen,WAS,29,DT,7,6,0,0,0,0,0,0,0,0,0,0,2.0,16,14,2,2,6,0,2024
1247,1194,Chidobe Awuzie,TEN,29,CB,7,6,1,8,0,8,4,0,0,0,0,0,0.0,20,12,8,0,0,0,2024
1248,1195,Joe Flacco,IND,39,QB,7,5,0,0,0,0,0,0,4,0,0,0,0.0,0,0,0,0,0,0,2024
1249,1196,Mason Rudolph,TEN,29,QB,7,5,0,0,0,0,0,0,5,2,-6,0,0.0,0,0,0,0,0,0,2024
1250,1197,Troy Andersen,ATL,25,LB,7,4,1,47,1,47,1,0,0,0,0,0,0.0,47,28,19,1,1,0,2024
1251,1198,Tony Jefferson,LAC,32,S,7,4,0,0,0,0,0,0,0,0,0,0,0.0,24,15,9,0,0,0,2024
1252,1199,Drew Lock,NYG,28,QB,7,4,0,0,0,0,0,0,4,1,0,0,0.0,0,0,0,0,0,0,2024
1253,1200,Amani Oruwariye,DAL,28,CB,7,4,1,0,0,0,3,0,1,0,0,0,0.0,29,23,6,1,0,0,2024
1254,1201,Dennis Gardeck,ARI,30,OLB,7,3,1,10,0,10,2,1,0,0,0,0,3.0,22,17,5,6,4,0,2024
1255,1202,C.J. Uzomah,PHI,31,TE,7,3,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,2024
